姓名
189.092
190.466
191.816
193.132
194.4
195.608
196.745
197.8
198.765
199.63
200.387
201.029
201.551
201.947
202.213
202.347
202.348
202.213
201.943
201.541
201.007
200.344
199.558
198.652
197.632
196.505
195.279
193.959
192.557
191.08
189.537
187.94
186.297
184.62
182.918
181.202
179.482
177.77
176.074
174.406
172.775
171.191
169.664
168.203
166.817
165.514
164.302
163.187
162.176
161.275
160.487
159.818
159.271
158.848
158.55
158.378
158.333
158.412
158.613
158.934
159.369
159.913
160.559
161.302
162.133
163.043
164.023
165.064
166.155
167.285
168.441
169.612
170.783
171.939
173.06
174.131
175.13
176.039
176.836
177.501
178.015
178.358
178.514
178.467
178.2
177.697
176.943
175.925
174.634
173.061
171.202
169.053
166.613
163.887
160.884
157.612
154.079
150.288
146.236
141.922
137.348
132.524
127.455
122.152
116.621
110.877
104.95
98.88
92.707
86.472
80.203
73.933
67.711
61.615
55.719
50.074
44.694
39.554
34.645
29.987
25.572
21.328
17.182
13.091
9.091
5.336
1.963
-0.976
-3.412
-5.23
-6.358
-6.769
-6.515
-5.785
-4.739
-3.466
-2.342
-2.053
-3.16
-5.893
-9.563
-12.973
-15.729
-18.659
-24.185
-34.482
-49.462
-66.982
-82.835
-93.563
-98.513
-97.847
-91.676
-78.084
-51.927
-8.498
54.025
133.978
225.649
322.443
419.535
513.231
601.349
681.972
752.531
811.7
858.928
894.098
916.263
920.942
901.19
849.605
762.181
642.686
502.044
356.233
221.731
109.522
24.891
-32.196
-65.773
-79.098
-75.976
-61.535
-40.495
-19.624
-5.085
0.447
-3.729
-15.014
-28.546
-40.221
-46.827
-47.088
-42.597
-36.334
-31.466
-30.141
-32.49
-37.106
-41.963
-45.704
-47.923
-48.798
-49
-48.934
-48.656
-48.243
-47.729
-47.217
-46.955
-47.174
-47.923
-49.149
-50.731
-52.47
-54.179
-55.68
-56.788
-57.339
-57.254
-56.52
-55.163
-53.249
-50.844
-48.01
-44.823
-41.357
-37.677
-33.836
-29.89
-25.893
-21.902
-17.984
-14.183
-10.531
-7.049
-3.745
-0.621
2.324
5.102
7.73
10.221
12.585
14.831
16.968
19.007
20.961
22.844
24.672
26.457
28.211
29.943
31.664
33.378
35.093
36.809
38.53
40.258
41.996
43.746
45.512
47.295
49.094
50.908
52.734
54.57
56.408
58.241
60.061
61.856
63.617
65.331
66.986
68.569
70.065
71.461
72.742
73.893
74.9
75.747
76.421
76.908
77.194
77.267
77.115
76.728
76.096
75.21
74.064
72.651
70.968
69.011
66.779
64.271
61.49
58.439
55.122
51.546
47.718
43.65
39.352
34.838
30.12
25.215
20.139
14.91
9.546
4.065
-1.512
-7.166
-12.877
-18.623
-24.384
-30.14
-35.871
-41.556
-47.177
-52.715
-58.152
-63.47
-68.654
-73.688
-78.558
-83.251
-87.756
-92.061
-96.157
-100.037
-103.693
-107.121
-110.316
-113.277
-116.002
-118.491
-120.746
-122.77
-124.567
-126.142
-127.502
-128.654
-129.606
-130.367
-130.948
-131.358
-131.61
-131.714
-131.684
-131.53
-131.266
-130.904
-130.458
-129.94
-129.362
-128.738
-128.078
-127.396
-126.702
-126.008
-125.324
-124.659
-124.024
-123.427
-122.876
-122.377
-121.939
-121.566
-121.263
-121.034
-120.884
-120.814
-120.826
-120.921
-121.1
-121.362
-121.707
-122.132
-122.634
-123.212
-123.86
-124.576
-125.354
-126.188
-127.073
-128.004
-128.972
-129.972
-130.995
-132.036
-133.084
-134.133
-135.174
-136.198
-137.198
-138.164
-139.089
-139.964
-140.781
-141.532
-142.21
-142.808
-143.318
-143.733
-144.048
-144.256
-144.35
-144.327
-144.18
-143.905
-143.499
-142.959
-142.281
-141.464
-140.507
-139.407
-138.166
-136.783
-135.26
-133.598
-131.801
-129.871
-127.814
-125.634
-123.338
-120.931
-118.423
-115.819
-113.13
-110.363
-107.528
-104.636
-101.696
-98.72
-95.72
-92.707
-89.697
-86.704
-83.746
-80.839
-78
-75.248
-72.602
-70.08
-67.7
-65.479
-63.43
-61.568
-59.908
-58.464
-57.248
-56.271
-55.542
-55.068
-54.851
-54.895
-55.197
-55.75
-56.547
-57.576
-58.834
-60.32
-62.036
-63.98
-66.149
-68.538
-71.133
-73.925
-76.89
-79.998
-83.219
-86.517
-89.857
-93.209
-96.539
-99.806
-102.973
-105.974
-108.728
-111.176
-113.277
-115.024
-116.465
-117.654
-118.643
-119.542
-120.496
-121.618
-122.977
-124.546
-126.154
-127.598
-128.745
-129.436
-129.457
-128.659
-126.927
-124.262
-120.91
-117.211
-113.405
-109.732
-106.803
-105.429
-106.252
-109.865
-115.677
-121.902
-127.752
-132.654
-136.862
-142.389
-149.262
-156.51
-163.023
-165.573
-161.511
-147.738
-119.414
-72.218
-2.755
89.123
199.387
320.335
442.009
555.693
654.426
734.544
796.157
839.856
866.214
874.664
861.422
822.614
756.608
664.023
551.084
427.674
303.458
188.432
89.075
8.176
-52.212
-92.08
-111.933
-112.855
-98.687
-75.433
-50.183
-29.507
-17.474
-13.874
-15.897
-19.874
-21.796
-20.75
-17.54
-13.277
-10.634
-10.412
-12.213
-15.929
-19.991
-23.457
-26.227
-27.835
-28.5
-28.61
-28.246
-27.657
-27.035
-26.482
-26.168
-26.281
-26.976
-28.264
-30.029
-32.091
-34.22
-36.203
-37.895
-39.155
-39.848
-39.924
-39.381
-38.249
-36.611
-34.541
-32.095
-29.34
-26.34
-23.146
-19.822
-16.424
-13.007
-9.628
-6.332
-3.146
-0.095
2.81
5.566
8.173
10.641
12.988
15.223
17.356
19.396
21.348
23.225
25.04
26.805
28.535
30.239
31.929
33.612
35.296
36.987
38.687
40.398
42.121
43.855
45.604
47.368
49.148
50.944
52.754
54.575
56.405
58.236
60.063
61.875
63.663
65.417
67.123
68.77
70.344
71.83
73.215
74.483
75.619
76.607
77.432
78.08
78.535
78.782
78.809
78.603
78.151
77.443
76.47
75.223
73.696
71.883
69.779
67.384
64.695
61.714
58.443
54.886
51.049
46.94
42.568
37.945
33.082
27.995
22.7
17.212
11.551
5.736
-0.213
-6.276
-12.431
-18.655
-24.927
-31.223
-37.521
-43.799
-50.035
-56.205
-62.29
-68.269
-74.122
-79.83
-85.375
-90.741
-95.912
-100.872
-105.61
-110.113
-114.371
-118.374
-122.115
-125.588
-128.788
-131.713
-134.359
-136.729
-138.822
-140.641
-142.191
-143.477
-144.505
-145.283
-145.821
-146.127
-146.212
-146.089
-145.77
-145.266
-144.593
-143.762
-142.789
-141.687
-140.471
-139.154
-137.751
-136.277
-134.744
-133.166
-131.557
-129.929
-128.294
-126.663
-125.048
-123.458
-121.904
-120.394
-118.935
-117.536
-116.202
-114.94
-113.754
-112.647
-111.624
-110.684
-109.831
-109.064
-108.382
-107.785
-107.269
-106.834
-106.474
-106.187
-105.966
-105.808
-105.705
-105.653
-105.643
-105.669
-105.723
-105.797
-105.885
-105.978
-106.068
-106.147
-106.208
-106.243
-106.243
-106.202
-106.112
-105.965
-105.754
-105.472
-105.113
-104.672
-104.144
-103.523
-102.805
-101.988
-101.067
-100.042
-98.91
-97.67
-96.323
-94.869
-93.31
-91.648
-89.888
-88.034
-86.09
-84.063
-81.959
-79.785
-77.55
-75.261
-72.928
-70.56
-68.169
-65.764
-63.358
-60.965
-58.6
-56.281
-54.023
-51.845
-49.765
-47.802
-45.975
-44.3
-42.793
-41.468
-40.339
-39.417
-38.717
-38.252
-38.029
-38.056
-38.338
-38.876
-39.67
-40.716
-42.005
-43.525
-45.266
-47.221
-49.394
-51.785
-54.394
-57.215
-60.245
-63.471
-66.879
-70.451
-74.153
-77.958
-81.835
-85.752
-89.685
-93.603
-97.468
-101.239
-104.849
-108.213
-111.279
-114.018
-116.434
-118.596
-120.576
-122.434
-124.295
-126.31
-128.57
-131.107
-133.824
-136.454
-138.751
-140.539
-141.604
-141.723
-140.715
-138.463
-135.1
-131.018
-126.625
-122.284
-118.372
-115.559
-114.811
-116.948
-122.524
-130.878
-140.33
-149.618
-157.466
-163.987
-170.809
-178.669
-188.154
-198.139
-204.589
-202.443
-185.435
-147.498
-85.375
0.382
105.466
221.752
339.297
449.541
545.329
622.65
681.017
720.709
742.602
745.984
727.199
681.801
606.494
502.812
378.959
248.44
126.767
25.604
-49.694
-100.106
-131.229
-147.893
-153.264
-149.728
-138.684
-123.84
-109.994
-99.74
-94.164
-91.44
-88.103
-82.909
-76.179
-69.524
-65.356
-64.412
-66.132
-69.466
-73.022
-76.141
-78.565
-80.354
-82.103
-83.583
-84.264
-83.511
-79.607
-72.76
-65.289
-59.243
-57.916
-62.291
-69.199
-76.146
-80.139
-79.532
-76.861
-73.879
-71.774
-71.568
-71.797
-71.45
-70.415
-68.313
-65.564
-62.554
-59.181
-55.512
-51.588
-47.395
-43.027
-38.572
-34.078
-29.598
-25.178
-20.843
-16.597
-12.438
-8.36
-4.347
-0.386
3.531
7.414
11.27
15.103
18.921
22.735
26.554
30.388
34.246
38.132
42.053
46.011
50.006
54.037
58.1
62.19
66.302
70.433
74.578
78.733
82.892
87.048
91.193
95.318
99.413
103.465
107.462
111.389
115.23
118.97
122.594
126.083
129.422
132.592
135.577
138.36
140.924
143.252
145.328
147.137
148.665
149.898
150.823
151.43
151.708
151.65
151.247
150.496
149.391
147.931
146.116
143.947
141.426
138.559
135.353
131.814
127.955
123.786
119.322
114.577
109.57
104.317
98.839
93.156
87.291
81.265
75.102
68.825
62.46
56.029
49.558
43.071
36.594
30.148
23.759
17.45
11.241
5.154
-0.789
-6.572
-12.174
-17.58
-22.774
-27.741
-32.47
-36.949
-41.169
-45.121
-48.799
-52.198
-55.315
-58.148
-60.697
-62.963
-64.95
-66.662
-68.104
-69.284
-70.21
-70.89
-71.336
-71.56
-71.572
-71.387
-71.019
-70.481
-69.788
-68.956
-68.001
-66.936
-65.779
-64.544
-63.248
-61.905
-60.529
-59.136
-57.74
-56.353
-54.988
-53.657
-52.372
-51.141
-49.976
-48.885
-47.874
-46.951
-46.123
-45.392
-44.764
-44.241
-43.824
-43.515
-43.314
-43.219
-43.228
-43.339
-43.548
-43.85
-44.239
-44.71
-45.256
-45.869
-46.541
-47.264
-48.028
-48.823
-49.641
-50.472
-51.305
-52.132
-52.941
-53.724
-54.471
-55.172
-55.818
-56.401
-56.912
-57.342
-57.683
-57.929
-58.072
-58.107
-58.028
-57.83
-57.509
-57.061
-56.485
-55.777
-54.938
-53.966
-52.863
-51.63
-50.269
-48.786
-47.183
-45.468
-43.646
-41.724
-39.712
-37.617
-35.449
-33.217
-30.932
-28.605
-26.248
-23.874
-21.498
-19.136
-16.806
-14.526
-12.316
-10.195
-8.183
-6.3
-4.563
-2.988
-1.592
-0.388
0.607
1.38
1.919
2.215
2.26
2.05
1.584
0.862
-0.11
-1.322
-2.763
-4.424
-6.3
-8.395
-10.711
-13.244
-15.991
-18.946
-22.104
-25.462
-29.011
-32.726
-36.577
-40.53
-44.554
-48.62
-52.701
-56.75
-60.691
-64.452
-67.978
-71.248
-74.287
-77.122
-79.759
-82.228
-84.602
-86.954
-89.323
-91.671
-93.819
-95.549
-96.692
-97.084
-96.567
-95.055
-92.489
-88.904
-84.567
-79.876
-75.222
-70.983
-67.516
-65.151
-64.51
-66.442
-71.466
-79.578
-89.683
-100.139
-109.636
-117.452
-124.549
-132.109
-140.683
-150.373
-158.605
-161.346
-153.723
-129.615
-84.688
-17.29
71.165
175.713
289.127
403.736
512.337
608.609
688.851
751.689
798.072
830.86
851.749
860.059
851.49
819.348
758.096
665.705
546.956
412.626
276.431
152.511
50.722
-24.196
-71.48
-94.135
-96.15
-82.475
-59.76
-34.503
-13.494
-1.718
-0.253
-8.092
-20.961
-33.679
-42.787
-44.993
-40.669
-32.386
-22.662
-15.992
-14.131
-16.693
-23.116
-30.105
-35.649
-39.233
-40.145
-39.656
-38.847
-37.911
-37.354
-37.05
-36.815
-36.912
-37.498
-38.615
-40.217
-42.105
-44.028
-45.778
-47.206
-48.168
-48.525
-48.233
-47.294
-45.739
-43.651
-41.101
-38.14
-34.836
-31.251
-27.434
-23.444
-19.339
-15.17
-10.997
-6.867
-2.808
1.154
5.009
8.753
12.386
15.916
19.36
22.729
26.028
29.266
32.446
35.575
38.665
41.724
44.764
47.794
50.819
53.847
56.882
59.926
62.98
66.043
69.112
72.183
75.257
78.331
81.405
84.475
87.539
90.59
93.625
96.637
99.617
102.555
105.442
108.264
111.011
113.67
116.228
118.671
120.985
123.158
125.175
127.023
128.689
130.158
131.419
132.459
133.268
133.833
134.147
134.2
133.985
133.496
132.729
131.679
130.345
128.725
126.821
124.634
122.168
119.427
116.418
113.147
109.626
105.864
101.873
97.668
93.261
88.669
83.909
78.996
73.95
68.787
63.528
58.19
52.793
47.357
41.9
36.442
31.002
25.598
20.248
14.97
9.779
4.692
-0.276
-5.111
-9.801
-14.332
-18.694
-22.876
-26.87
-30.668
-34.264
-37.651
-40.825
-43.785
-46.527
-49.052
-51.36
-53.452
-55.33
-57
-58.464
-59.728
-60.799
-61.683
-62.389
-62.924
-63.298
-63.52
-63.599
-63.547
-63.373
-63.088
-62.702
-62.228
-61.675
-61.056
-60.379
-59.657
-58.9
-58.118
-57.321
-56.519
-55.721
-54.936
-54.173
-53.439
-52.741
-52.088
-51.484
-50.937
-50.451
-50.031
-49.682
-49.407
-49.21
-49.092
-49.056
-49.102
-49.232
-49.446
-49.742
-50.121
-50.58
-51.118
-51.732
-52.418
-53.173
-53.992
-54.87
-55.803
-56.783
-57.806
-58.864
-59.95
-61.059
-62.182
-63.312
-64.443
-65.565
-66.671
-67.754
-68.805
-69.816
-70.778
-71.684
-72.526
-73.296
-73.985
-74.588
-75.096
-75.504
-75.804
-75.991
-76.06
-76.005
-75.822
-75.508
-75.06
-74.476
-73.754
-72.896
-71.9
-70.77
-69.507
-68.115
-66.598
-64.961
-63.21
-61.35
-59.39
-57.338
-55.202
-52.994
-50.727
-48.416
-46.076
-43.725
-41.381
-39.064
-36.795
-34.592
-32.474
-30.46
-28.566
-26.812
-25.216
-23.795
-22.567
-21.543
-20.737
-20.157
-19.813
-19.709
-19.846
-20.221
-20.831
-21.674
-22.752
-24.073
-25.642
-27.462
-29.531
-31.846
-34.405
-37.206
-40.244
-43.497
-46.935
-50.525
-54.233
-58.027
-61.879
-65.74
-69.533
-73.194
-76.675
-79.96
-83.084
-86.064
-88.883
-91.557
-94.131
-96.624
-99.044
-101.32
-103.242
-104.648
-105.457
-105.573
-104.971
-103.699
-101.804
-99.457
-97.006
-94.77
-92.965
-91.788
-91.344
-91.672
-93.109
-96.169
-100.772
-106.646
-113.207
-119.129
-124.584
-130.42
-136.652
-143.989
-151.211
-155.838
-157.366
-154.317
-144.817
-126.803
-95.151
-45.68
22.327
106.835
201.724
300.017
397.076
489.453
575.11
652.302
718.52
772.544
814.466
844.86
863.202
865.087
843.028
789.263
699.77
578.568
437.118
291.316
157.236
45.832
-37.554
-92.107
-120.753
-126.932
-115.34
-92.971
-66.671
-44.104
-31.208
-29.136
-36.975
-50.394
-63.548
-72.91
-75.592
-71.895
-64.914
-57.529
-53.155
-53.052
-56.182
-61.1
-65.598
-68.509
-69.862
-69.852
-69.147
-68.209
-67.093
-65.901
-64.723
-63.651
-62.889
-62.638
-62.919
-63.644
-64.677
-65.816
-66.867
-67.666
-68.048
-67.862
-67.043
-65.586
-63.518
-60.905
-57.812
-54.299
-50.439
-46.302
-41.946
-37.423
-32.787
-28.087
-23.378
-18.718
-14.147
-9.693
-5.373
-1.192
2.85
6.758
10.544
14.227
17.821
21.337
24.786
28.176
31.519
34.828
38.116
41.397
44.681
47.978
51.294
54.635
58.003
61.401
64.827
68.279
71.755
75.253
78.769
82.302
85.847
89.396
92.943
96.48
99.996
